,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url
261,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,364272591,happyfeetbob,2021-08-06T06:29:54.000Z,1423531762492211202,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.13,https://twitter.com/bev768/status/1423531762492211202
262,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,47556937,AstorAaron,2021-08-06T03:21:23.000Z,1423484317540392961,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.14,https://twitter.com/bev768/status/1423484317540392961
264,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,18297437,rechnen,2021-08-06T03:21:23.000Z,1423484317540392961,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.09,https://twitter.com/bev768/status/1423484317540392961
265,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1347296227939913728,MyMomSaysImFun1,2021-08-06T03:21:23.000Z,1423484317540392961,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.75,https://twitter.com/bev768/status/1423484317540392961
266,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,29097819,EpochTimes,2021-08-06T01:14:54.000Z,1423452488577863680,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.6,https://twitter.com/bev768/status/1423452488577863680
267,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,20172153,TheFreds,2021-08-08T01:49:15.000Z,1424185910011121664,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.25,https://twitter.com/bev768/status/1424185910011121664
268,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,261444018,Parislll,2021-08-11T06:30:47.000Z,1425343924042801158,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.93,https://twitter.com/bev768/status/1425343924042801158
269,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2324837918,trapperjohn151,2021-08-11T06:30:47.000Z,1425343924042801158,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.71,https://twitter.com/bev768/status/1425343924042801158
270,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,920458939,DPrabhata,2021-08-11T00:55:51.000Z,1425259635796111366,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.02,https://twitter.com/bev768/status/1425259635796111366
271,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,807095,nytimes,2021-08-11T00:55:51.000Z,1425259635796111366,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.56,https://twitter.com/bev768/status/1425259635796111366
273,bot,human,self_declared,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1081598973109039105,DebbieLemieux10,2021-08-11T00:55:51.000Z,1425259635796111366,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.72,https://twitter.com/bev768/status/1425259635796111366
274,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1043185714437992449,catturd2,2021-08-10T22:11:50.000Z,1425218359063314438,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.36,https://twitter.com/bev768/status/1425218359063314438
276,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,375721095,Breaking911,2021-08-11T18:27:49.000Z,1425524372299677698,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.71,https://twitter.com/bev768/status/1425524372299677698
279,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,35882192,Littleloulou11,2021-08-16T02:31:20.000Z,1427095601423003649,retweet,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.14,https://twitter.com/bev768/status/1427095601423003649
280,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,12524522,mercola,2021-08-27T02:25:14.000Z,1431080332258799617,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.46,https://twitter.com/bev768/status/1431080332258799617
284,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1601769776,JasonCady,2021-08-27T02:25:14.000Z,1431080332258799617,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.11,https://twitter.com/bev768/status/1431080332258799617
286,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,728712338,NickLReynolds,2021-08-22T18:19:10.000Z,1429508459301543941,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.29,https://twitter.com/bev768/status/1429508459301543941
287,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1733467884,shoe0nhead,2021-08-22T18:19:10.000Z,1429508459301543941,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.23,https://twitter.com/bev768/status/1429508459301543941
288,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,923645048,R1sk_Adjusted,2021-08-18T23:07:14.000Z,1428131401333837830,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.18,https://twitter.com/bev768/status/1428131401333837830
289,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1386962565717139457,sanaayesha__,2021-08-18T23:07:14.000Z,1428131401333837830,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.5,https://twitter.com/bev768/status/1428131401333837830
290,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1354196960614486021,basset_james,2021-08-19T23:20:51.000Z,1428497218898522112,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.27,https://twitter.com/bev768/status/1428497218898522112
291,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1307707919413190656,stay__there__,2021-08-22T18:19:10.000Z,1429508459301543941,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.28,https://twitter.com/bev768/status/1429508459301543941
292,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3177970927,SilentSpring05,2021-08-19T23:20:51.000Z,1428497218898522112,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.07,https://twitter.com/bev768/status/1428497218898522112
293,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,28849288,turn2asavage,2021-08-19T23:20:51.000Z,1428497218898522112,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.22,https://twitter.com/bev768/status/1428497218898522112
294,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2853461537,ScottAdamsSays,2021-10-16T23:31:17.000Z,1449518339382865923,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.27,https://twitter.com/bev768/status/1449518339382865923
295,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,24140040,Hollywood1114,2021-10-16T23:31:17.000Z,1449518339382865923,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.64,https://twitter.com/bev768/status/1449518339382865923
296,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1344539976,SpringSteps,2021-10-17T14:45:17.000Z,1449748353265201153,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.87,https://twitter.com/bev768/status/1449748353265201153
297,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,67501066,kazoolist,2021-10-17T14:45:17.000Z,1449748353265201153,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.02,https://twitter.com/bev768/status/1449748353265201153
298,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,918264036545978368,khoops77,2021-10-18T22:38:32.000Z,1450229838862635009,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.09,https://twitter.com/bev768/status/1450229838862635009
299,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,32674574,ParkinsonDoctor,2021-10-18T22:38:32.000Z,1450229838862635009,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.24,https://twitter.com/bev768/status/1450229838862635009
301,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2849199018,TheTxPundit,2021-10-16T06:31:03.000Z,1449261588192452613,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.09,https://twitter.com/bev768/status/1449261588192452613
302,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1150855099188690946,Mortheous,2021-10-16T06:31:03.000Z,1449261588192452613,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.13,https://twitter.com/bev768/status/1449261588192452613
303,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,539732451,MitchOFarrell,2021-08-05T23:32:14.000Z,1423426650360848386,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.27,https://twitter.com/bev768/status/1423426650360848386
304,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,758194058422616064,mny_mrk,2021-07-20T23:19:21.000Z,1417625202196836352,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.02,https://twitter.com/bev768/status/1417625202196836352
305,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1917731,thehill,2021-07-20T23:19:21.000Z,1417625202196836352,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.91,https://twitter.com/bev768/status/1417625202196836352
306,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,210833051,BuffyWicks,2021-07-21T04:07:32.000Z,1417697729342410756,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.27,0.27,https://twitter.com/bev768/status/1417697729342410756
